Make,Model,Car_Age,Fuel_Type_RegularUnleaded,Fuel_Type_Premium,Fuel_Type_FlexFuel,Fuel_Type_Diesel,Fuel_Type_NaturalGas,Fuel_Type_Electric,Engine_HP,Engine_Cylinders,Transmission_Automatic,Transmission_Manual,Transmission_AutomatedManual,Transmission_DirectDrive,Transmission_Unknown,Drive_RearWheel,Drive_FrontWheel,Drive_AllWheel,Drive_FourWheel,Number_of_Doors,Market_Category_FactoryTuner,Market_Category_Luxury,Market_Category_Performance,Market_Category_High-Performance,Market_Category_Exotic,Market_Category_FlexFuel,Market_Category_Hybrid,Market_Category_Crossover,Market_Category_Hatchback,Market_Category_Diesel,Market_Category_N/A,VehicleStyle_Coupe,VehicleStyle_Convertible,VehicleStyle_Sedan,VehicleStyle_Wagon,VehicleStyle_4drHatchback,VehicleStyle_2drHatchback,VehicleStyle_4drSUV,VehicleStyle_PassengerMinivan,VehicleStyle_CargoMinivan,VehicleStyle_CrewCabPickup,VehicleStyle_RegularCabPickup,VehicleStyle_ExtendedCabPickup,VehicleStyle_2drSUV,VehicleStyle_CargoVan,VehicleStyle_ConvertibleSUV,VehicleStyle_PassengerVan,average_MPG,Popularity,MSRP_LogBase,MSRP_UnLogged
Volvo,240,31,1,0,0,0,0,0,114,4,0,1,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.5,870,3.3010,2000
Mazda,2,12,1,0,0,0,0,0,100,4,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,586,4.2047,16020
Mazda,2,12,1,0,0,0,0,0,100,4,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,586,4.1623,14530
Mazda,2,12,1,0,0,0,0,0,100,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,586,4.2269,16860
Mazda,2,12,1,0,0,0,0,0,100,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,586,4.1867,15370
Mazda,2,11,1,0,0,0,0,0,100,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,586,4.2317,17050
Mazda,2,11,1,0,0,0,0,0,100,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,586,4.1920,15560
Mazda,2,11,1,0,0,0,0,0,100,4,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,586,4.2098,16210
Mazda,2,11,1,0,0,0,0,0,100,4,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,586,4.1679,14720
Mazda,2,10,1,0,0,0,0,0,100,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,586,4.2317,17050
Mazda,2,10,1,0,0,0,0,0,100,4,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,586,4.1920,15560
Mazda,2,10,1,0,0,0,0,0,100,4,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,586,4.2098,16210
Mazda,2,10,1,0,0,0,0,0,100,4,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,586,4.1679,14720
BMW,3 Series Gran Turismo,9,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,3916,4.6744,47250
BMW,3 Series Gran Turismo,9,0,1,0,0,0,0,240,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.5,3916,4.6217,41850
BMW,3 Series Gran Turismo,9,0,1,0,0,0,0,240,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.5,3916,4.6217,41850
BMW,3 Series Gran Turismo,8,0,1,0,0,0,0,240,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,3916,4.6335,43000
BMW,3 Series Gran Turismo,8,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,3916,4.6920,49200
BMW,3 Series Gran Turismo,7,0,1,0,0,0,0,320,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,3916,4.6959,49650
BMW,3 Series Gran Turismo,7,0,1,0,0,0,0,248,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,3916,4.6430,43950
BMW,3 Series,9,0,1,0,0,0,0,241,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27.5,3916,4.6227,41950
BMW,3 Series,9,0,1,0,0,0,0,335,6,1,0,0,0,0,1,0,0,0,4,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3916,4.7003,50150
BMW,3 Series,9,0,1,0,0,0,0,240,4,1,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3916,4.5740,37500
BMW,3 Series,9,0,1,0,0,0,0,300,6,1,0,0,0,0,1,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,3916,4.6410,43750
BMW,3 Series,9,0,0,0,1,0,0,180,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,3916,4.5911,39000
BMW,3 Series,9,0,1,0,0,0,0,240,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,3916,4.5966,39500
BMW,3 Series,9,0,1,0,0,0,0,240,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,3916,4.5966,39500
BMW,3 Series,9,0,1,0,0,0,0,180,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3916,4.5434,34950
BMW,3 Series,9,0,1,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3916,4.6604,45750
BMW,3 Series,9,0,0,0,1,0,0,180,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,3916,4.6380,43450
BMW,3 Series,9,0,1,0,0,0,0,240,4,1,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3916,4.5740,37500
BMW,3 Series,9,0,0,0,1,0,0,180,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3916,4.6128,41000
BMW,3 Series,9,0,1,0,0,0,0,180,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3916,4.5179,32950
BMW,3 Series,8,0,0,0,1,0,0,180,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3916,4.6217,41850
BMW,3 Series,8,0,1,0,0,0,0,320,6,1,0,0,0,0,0,0,1,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,3916,4.6794,47800
BMW,3 Series,8,0,0,0,1,0,0,180,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3916,4.6004,39850
BMW,3 Series,8,0,1,0,0,0,0,240,4,1,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3916,4.5838,38350
BMW,3 Series,8,0,1,0,0,0,0,240,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3916,4.6058,40350
BMW,3 Series,8,0,1,0,0,0,0,240,4,0,1,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3916,4.5838,38350
BMW,3 Series,8,0,1,0,0,0,0,240,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,3916,4.6299,42650
BMW,3 Series,8,0,1,0,0,0,0,180,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3916,4.5205,33150
BMW,3 Series,8,0,1,0,0,0,0,180,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3916,4.5459,35150
BMW,3 Series,8,0,0,0,1,0,0,180,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,3916,4.6449,44150
BMW,3 Series,8,0,1,0,0,0,0,320,6,1,0,0,0,0,1,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,3916,4.6609,45800
BMW,3 Series,7,0,0,0,0,0,0,248,4,1,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5,3916,4.5883,38750
BMW,3 Series,7,0,0,0,0,0,0,180,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5,3916,4.5496,35450
BMW,3 Series,7,0,0,0,0,0,0,180,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3916,4.5244,33450
BMW,3 Series,7,0,0,0,0,0,0,248,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3916,4.6101,40750
BMW,3 Series,7,0,0,0,1,0,0,180,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3916,4.6258,42250
BMW,3 Series,7,0,0,0,0,0,0,248,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,3916,4.6330,42950
BMW,3 Series,7,0,0,0,1,0,0,180,4,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3916,4.6048,40250
BMW,3 Series,7,0,0,0,0,0,0,320,6,1,0,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3916,4.6981,49900
BMW,3 Series,7,0,0,0,0,0,0,320,6,1,0,0,0,0,1,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,3916,4.6803,47900
BMW,3 Series,7,0,0,0,1,0,0,180,4,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,3916,4.6479,44450
Mercedes-Benz,300-Class,33,1,0,0,0,0,0,177,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,617,3.3487,2232
Mercedes-Benz,300-Class,33,1,0,0,0,0,0,177,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.5,617,3.3010,2000
Mercedes-Benz,300-Class,33,1,0,0,0,0,0,158,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,617,3.3010,2000
Mercedes-Benz,300-Class,33,1,0,0,0,0,0,177,6,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,617,3.3233,2105
Mercedes-Benz,300-Class,33,1,0,0,0,0,0,177,6,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.5,617,3.3422,2199
Mercedes-Benz,300-Class,33,1,0,0,0,0,0,177,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,617,3.3010,2000
Mercedes-Benz,300-Class,33,1,0,0,0,0,0,177,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,617,3.3272,2124
Mercedes-Benz,300-Class,33,1,0,0,0,0,0,228,6,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,617,3.5505,3552
Mercedes-Benz,300-Class,33,1,0,0,0,0,0,217,6,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,617,3.3383,2179
Mercedes-Benz,300-Class,33,0,0,0,1,0,0,121,5,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,617,3.3010,2000
Mercedes-Benz,300-Class,32,0,0,0,1,0,0,121,5,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,617,3.3010,2000
Mercedes-Benz,300-Class,32,1,0,0,0,0,0,228,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,617,3.3760,2377
Mercedes-Benz,300-Class,32,1,0,0,0,0,0,228,6,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,617,3.5814,3814
Mercedes-Benz,300-Class,32,1,0,0,0,0,0,177,6,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,617,3.3438,2207
Mercedes-Benz,300-Class,32,1,0,0,0,0,0,177,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.5,617,3.3010,2000
Mercedes-Benz,300-Class,32,1,0,0,0,0,0,217,6,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,617,3.3518,2248
Mercedes-Benz,300-Class,32,1,0,0,0,0,0,177,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,617,3.3149,2065
Mercedes-Benz,300-Class,32,0,0,0,1,0,0,148,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,617,3.4060,2547
Mercedes-Benz,300-Class,32,1,0,0,0,0,0,177,6,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.5,617,3.3583,2282
Mercedes-Benz,300-Class,32,1,0,0,0,0,0,158,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,617,3.3010,2000
Mercedes-Benz,300-Class,31,1,0,0,0,0,0,177,6,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,617,3.4055,2544
Mercedes-Benz,300-Class,31,1,0,0,0,0,0,217,6,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,617,3.3797,2397
Mercedes-Benz,300-Class,31,0,0,0,1,0,0,121,5,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,617,3.3010,2000
Mercedes-Benz,300-Class,31,1,0,0,0,0,0,228,6,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,617,3.6206,4174
Mercedes-Benz,300-Class,31,1,0,0,0,0,0,217,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,617,3.3398,2187
Mercedes-Benz,300-Class,31,0,0,0,1,0,0,148,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,617,3.4360,2729
Mercedes-Benz,300-Class,31,1,0,0,0,0,0,177,6,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,617,3.3861,2433
Mercedes-Benz,300-Class,31,1,0,0,0,0,0,194,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,617,3.3516,2247
Mercedes-Benz,300-Class,31,1,0,0,0,0,0,228,6,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,617,3.4048,2540
Mitsubishi,3000GT,27,1,0,0,0,0,0,218,6,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,436,3.5956,3941
Mitsubishi,3000GT,27,1,0,0,0,0,0,161,6,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.5,436,3.5179,3295
Mitsubishi,3000GT,27,1,0,0,0,0,0,320,6,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,436,3.7787,6008
Mitsubishi,3000GT,26,1,0,0,0,0,0,320,6,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,436,3.8267,6710
Mitsubishi,3000GT,26,1,0,0,0,0,0,161,6,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.5,436,3.5683,3701
Mitsubishi,3000GT,26,1,0,0,0,0,0,218,6,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,436,3.6694,4671
Mitsubishi,3000GT,25,1,0,0,0,0,0,218,6,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,436,3.7248,5306
Mitsubishi,3000GT,25,1,0,0,0,0,0,320,6,0,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,436,3.8808,7600
Mitsubishi,3000GT,25,1,0,0,0,0,0,161,6,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.5,436,3.6117,4090
Chrysler,300,9,1,0,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1013,4.5748,37570
Chrysler,300,9,1,0,0,0,0,0,292,6,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1013,4.5010,31695
Chrysler,300,9,1,0,0,0,0,0,292,6,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1013,4.5806,38070
Chrysler,300,9,1,0,0,0,0,0,292,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1013,4.6522,44895
Chrysler,300,9,1,0,0,0,0,0,300,6,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1013,4.5449,35070
Chrysler,300,9,1,0,0,0,0,0,292,6,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1013,4.6273,42395
Chrysler,300,9,1,0,0,0,0,0,292,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1013,4.5340,34195
Chrysler,300,9,1,0,0,0,0,0,292,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1013,4.6082,40570
Chrysler,300,8,1,0,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1013,4.5809,38095
Chrysler,300,8,1,0,0,0,0,0,300,6,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1013,4.5514,35595
Chrysler,300,8,1,0,0,0,0,0,292,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1013,4.6550,45190
Chrysler,300,8,1,0,0,0,0,0,292,6,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1013,4.5087,32260
Chrysler,300,8,1,0,0,0,0,0,292,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1013,4.5770,37755
Chrysler,300,8,1,0,0,0,0,0,292,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1013,4.6134,41055
Chrysler,300,8,1,0,0,0,0,0,300,6,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1013,4.5574,36090
Chrysler,300,8,1,0,0,0,0,0,292,6,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1013,4.6303,42690
Chrysler,300,8,1,0,0,0,0,0,292,6,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1013,4.5861,38555
Chrysler,300,8,1,0,0,0,0,0,292,6,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1013,4.5472,35255
Chrysler,300,8,1,0,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1013,4.5865,38590
Chrysler,300,8,1,0,0,0,0,0,292,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1013,4.5411,34760
Chrysler,300,7,1,0,0,0,0,0,292,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1013,4.6142,41135
Chrysler,300,7,1,0,0,0,0,0,292,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1013,4.6558,45270
Chrysler,300,7,1,0,0,0,0,0,300,6,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,1013,4.5874,38670
